species	subtype	cnt	cnt.est	method	sample	coverage
Pseudomonas aeruginosa	arnC	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	arnD	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	arnF	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	arnT	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	bacA	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	blaOXA	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	blaPDC	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	catB	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	cprA	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	fosA	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	macB	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mdtI	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mdtJ	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexA	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexB	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexC	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexD	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexE	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexF	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexH	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexI	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexJ	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexK	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexM	1.0	1.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexN	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexP	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexQ	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexV	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexW	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexX	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mexY	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	mprF	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	muxA	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	muxB	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	muxC	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	opmB	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	opmD	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	opmE	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	opmH	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	oprJ	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	oprM	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	oprN	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	pmpM	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	sugE	2.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	triA	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	triB	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	triC	1.0	0.0	assembly-based	HQ	1
Pseudomonas aeruginosa	ugd	2.0	0.0	assembly-based	HQ	1
Salmonella enterica	aac(6')-I	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	acrA	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	acrB	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	acrD	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	arnA	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	arnB	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	arnC	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	arnD	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	arnE	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	arnF	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	arnT	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	bacA	2.0	0.0	assembly-based	HQ	1
Salmonella enterica	bcr	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	dinF	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	emrA	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	emrB	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	emrD	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	eptA	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	eptB	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	fsr	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	macA	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	macB	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdfA	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdsA	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdsB	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdsC	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtA	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtB	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtC	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtG	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtH	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtI	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtJ	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtK	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtL	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtM	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	mdtQ	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	smdA	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	smdB	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	smvA	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	sugE	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	tolC	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	ugd	1.0	0.0	assembly-based	HQ	1
Salmonella enterica	yojI	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	abcA	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	bacA	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	dltA	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	dltB	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	dltC	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	dltD	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	farE	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	fosB	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	lmrS	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	mdeA	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	mepA	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	mprF	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	norA	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	norB	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	norC	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	pmtA	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	pmtB	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	pmtC	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	pmtD	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	sdrM	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	sepA	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	tet(38)	1.0	0.0	assembly-based	HQ	1
Staphylococcus aureus	vraD	1.0	1.0	assembly-based	HQ	1
Staphylococcus aureus	vraE	1.0	1.0	assembly-based	HQ	1
Staphylococcus pseudintermedius	bacA	1.0	0.0	assembly-based	HQ	1
Staphylococcus pseudintermedius	blaZ	1.0	0.0	assembly-based	HQ	1
Staphylococcus pseudintermedius	dltA	1.0	0.0	assembly-based	HQ	1
Staphylococcus pseudintermedius	dltB	1.0	0.0	assembly-based	HQ	1
Staphylococcus pseudintermedius	dltC	1.0	0.0	assembly-based	HQ	1
Staphylococcus pseudintermedius	dltD	1.0	0.0	assembly-based	HQ	1
Staphylococcus pseudintermedius	mprF	1.0	0.0	assembly-based	HQ	1
Staphylococcus pseudintermedius	norA	1.0	0.0	assembly-based	HQ	1
Staphylococcus pseudintermedius	sdrM	1.0	0.0	assembly-based	HQ	1
Streptococcus agalactiae	bacA	1.0	0.0	assembly-based	HQ	1
Streptococcus agalactiae	dltA	1.0	0.0	assembly-based	HQ	1
Streptococcus agalactiae	dltB	1.0	0.0	assembly-based	HQ	1
Streptococcus agalactiae	dltC	1.0	0.0	assembly-based	HQ	1
Streptococcus agalactiae	dltD	1.0	0.0	assembly-based	HQ	1
Streptococcus agalactiae	erm(T)	1.0	0.0	assembly-based	HQ	1
Streptococcus agalactiae	mprF	1.0	0.0	assembly-based	HQ	1
Streptococcus agalactiae	nsr	1.0	0.0	assembly-based	HQ	1
Streptococcus agalactiae	tet(M)	1.0	0.0	assembly-based	HQ	1
Streptococcus pyogenes	bacA	1.0	0.0	assembly-based	HQ	1
Streptococcus pyogenes	dltA	1.0	0.0	assembly-based	HQ	1
Streptococcus pyogenes	dltB	1.0	0.0	assembly-based	HQ	1
Streptococcus pyogenes	dltC	1.0	0.0	assembly-based	HQ	1
Streptococcus pyogenes	dltD	1.0	0.0	assembly-based	HQ	1
Streptococcus suis	ant(6)-I	1.0	0.0	assembly-based	HQ	1
Streptococcus suis	bacA	1.0	0.0	assembly-based	HQ	1
Streptococcus suis	catA	1.0	0.0	assembly-based	HQ	1
Streptococcus suis	dltA	1.0	0.0	assembly-based	HQ	1
Streptococcus suis	dltB	1.0	0.0	assembly-based	HQ	1
Streptococcus suis	dltC	1.0	0.0	assembly-based	HQ	1
Streptococcus suis	dltD	1.0	0.0	assembly-based	HQ	1
Streptococcus suis	erm(B)	1.0	0.0	assembly-based	HQ	1
Streptococcus suis	tet(L)	1.0	0.0	assembly-based	HQ	1
Streptococcus suis	tet(M)	2.0	0.0	assembly-based	HQ	1
Streptococcus suis	tet(O)	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	almE	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	almF	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	almG	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	bacA	1.0	1.0	assembly-based	HQ	1
Vibrio cholerae	catB	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	dinF	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	emrD	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	tolC	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	varG	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vat*	1.0	1.0	assembly-based	HQ	1
Vibrio cholerae	vcaM	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vceA	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vceB	1.0	1.0	assembly-based	HQ	1
Vibrio cholerae	vceC	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vcmA	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vcrM	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexA	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexB	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexC	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexD	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexE	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexF	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexG	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexH	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexI	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexJ	1.0	0.0	assembly-based	HQ	1
Vibrio cholerae	vexK	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	bacA	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	blaCARB	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	catC	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	dinF	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	emrD	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	macA	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	macB	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	mdtL	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	norM	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	qnr*	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	tet(34)	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	tet(35)	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeA	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeB	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeC	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeD	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeE	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeF	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeG	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeH	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeI	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeJ	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeK	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeP	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeQ	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeT	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeU	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeV	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeY	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmeZ	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vmrA	1.0	0.0	assembly-based	HQ	1
Vibrio parahaemolyticus	vpoC	1.0	0.0	assembly-based	HQ	1
Klebsiella quasipneumoniae	smdA	0.0	1.0	assembly-based	HQ	1
Klebsiella quasivariicola	sugE	0.0	1.0	assembly-based	HQ	1
unclassified	efpA	0.0	1.0	assembly-based	HQ	1
Acinetobacter baumannii	abaF	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	abaQ	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	abeM	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	abeS	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	aceI	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	adeA	1.0	1.0	assembly-based	HQ	2
Acinetobacter baumannii	adeB	1.0	1.0	assembly-based	HQ	2
Acinetobacter baumannii	adeF	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	adeG	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	adeH	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	adeI	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	adeJ	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	adeK	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	adeT	2.0	2.0	assembly-based	HQ	2
Acinetobacter baumannii	amvA	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	ant(3'')-II	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	bacA	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	blaADC	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	blaOXA	2.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	craA	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	cxpE	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	macA	1.0	0.0	assembly-based	HQ	2
Acinetobacter baumannii	macB	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	bacA	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	bla*	1.0	1.0	assembly-based	HQ	2
Bacillus cereus	bla1	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	bla2	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	bla3	2.0	0.0	assembly-based	HQ	2
Bacillus cereus	catA	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	dltA	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	dltB	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	dltC	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	dltD	2.0	0.0	assembly-based	HQ	2
Bacillus cereus	fosB	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	lsa*	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	mprF	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	satA	1.0	0.0	assembly-based	HQ	2
Bacillus cereus	tet*	1.0	1.0	assembly-based	HQ	2
Bacillus cereus	vat*	1.0	0.0	assembly-based	HQ	2
Campylobacter jejuni	bacA	1.0	0.0	assembly-based	HQ	2
Campylobacter jejuni	blaOXA	1.0	0.0	assembly-based	HQ	2
Campylobacter jejuni	cmeA	1.0	0.0	assembly-based	HQ	2
Campylobacter jejuni	cmeB	1.0	0.0	assembly-based	HQ	2
Campylobacter jejuni	cmeC	1.0	0.0	assembly-based	HQ	2
Campylobacter jejuni	cmeD	1.0	0.0	assembly-based	HQ	2
Campylobacter jejuni	cmeE	1.0	0.0	assembly-based	HQ	2
Campylobacter jejuni	cmeF	1.0	0.0	assembly-based	HQ	2
Campylobacter jejuni	eptC	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	aac(6')-I	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	acrA	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	acrB	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	acrD	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	arnA	1.0	1.0	assembly-based	HQ	2
Citrobacter freundii	arnB	1.0	1.0	assembly-based	HQ	2
Citrobacter freundii	arnC	1.0	1.0	assembly-based	HQ	2
Citrobacter freundii	arnD	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	arnE	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	arnF	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	arnT	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	bacA	2.0	0.0	assembly-based	HQ	2
Citrobacter freundii	bcr	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	blaCMY	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	cbrA	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	dinF	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	emrA	1.0	1.0	assembly-based	HQ	2
Citrobacter freundii	emrB	1.0	1.0	assembly-based	HQ	2
Citrobacter freundii	emrD	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	emrE	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	eptA	1.0	1.0	assembly-based	HQ	2
Citrobacter freundii	eptB	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	fsr	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	macA	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	macB	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdfA	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdtB	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdtC	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdtG	1.0	1.0	assembly-based	HQ	2
Citrobacter freundii	mdtH	1.0	1.0	assembly-based	HQ	2
Citrobacter freundii	mdtI	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdtJ	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdtK	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdtM	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdtN	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdtO	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdtP	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	mdtQ	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	smdA	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	smdB	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	smvA	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	sugE	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	tolC	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	ugd	1.0	0.0	assembly-based	HQ	2
Citrobacter freundii	yojI	1.0	1.0	assembly-based	HQ	2
Clostridioides difficile	bacA	2.0	0.0	assembly-based	HQ	2
Clostridioides difficile	blaCDD	1.0	0.0	assembly-based	HQ	2
Clostridioides difficile	cdeA	1.0	0.0	assembly-based	HQ	2
Clostridioides difficile	cme	1.0	0.0	assembly-based	HQ	2
Clostridioides difficile	cplR	1.0	0.0	assembly-based	HQ	2
Clostridioides difficile	dltB	1.0	0.0	assembly-based	HQ	2
Clostridioides difficile	dltC	1.0	0.0	assembly-based	HQ	2
Clostridioides difficile	dltD	1.0	0.0	assembly-based	HQ	2
Clostridioides difficile	nimB	1.0	0.0	assembly-based	HQ	2
Clostridioides difficile	sugE	1.0	0.0	assembly-based	HQ	2
Clostridioides difficile	vanG	1.0	0.0	assembly-based	HQ	2
Clostridioides difficile	vanT	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	acrA	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	acrB	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	acrD	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	arnA	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	arnB	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	arnC	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	arnD	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	arnE	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	arnF	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	arnT	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	bacA	2.0	3.0	assembly-based	HQ	2
Enterobacter cloacae	blaCMH	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	blaOXA	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	dinF	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	emmdR	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	emrA	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	emrB	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	emrD	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	eptA	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	eptB	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	fosA	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	fsr	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	macA	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	macB	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	mdfA	1.0	2.0	assembly-based	HQ	2
Enterobacter cloacae	mdtC	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	mdtG	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	mdtH	1.0	2.0	assembly-based	HQ	2
Enterobacter cloacae	mdtI	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	mdtJ	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	mdtK	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	mdtL	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	mdtQ	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	oqxA	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	oqxB	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	smdA	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	smdB	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	sugE	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	tolC	1.0	1.0	assembly-based	HQ	2
Enterobacter cloacae	ugd	1.0	0.0	assembly-based	HQ	2
Enterobacter cloacae	yojI	1.0	1.0	assembly-based	HQ	2
Enterobacter hormaechei	acrA	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	acrB	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	acrD	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	arnA	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	arnB	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	arnC	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	arnD	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	arnE	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	arnF	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	arnT	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	bacA	2.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	blaACT	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	catA	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	dinF	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	emmdR	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	emrA	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	emrB	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	emrD	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	eptA	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	eptB	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	fosA	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	fsr	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	macA	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	macB	2.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	mdfA	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	mdtC	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	mdtG	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	mdtH	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	mdtI	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	mdtJ	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	mdtK	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	mdtL	1.0	0.0	assembly-based	HQ	2
Enterobacter hormaechei	mdtQ	1.0	0.0	assembly-based	HQ	2
